subno,condition,torder,trialid,time,p_EA,p_TA,p_HT,perform,performd,velocityd,accelerate,wgoal,correct,incorrect,correctnc,incorrectnc,req_velocity,wta,wea,wht,,,p_Htfit
104,-1,5,5,300,,,0,-1,-1,0,0,0,9,1,2,0,0,-1,1,1,,,1
104,-1,5,5,360,,,0,-1,-1,0,0,0,9,1,0,0,0,-1,1,1,,,1
104,-1,5,5,420,,,0,-1,-1,0,0,0,10,1,1,0,0,-1,1,-1,,,1
104,-1,5,5,480,,,0,-1,-1,0,0,0,12,1,2,0,0,-1,1,-1,,,1
104,-1,5,5,540,,,0,-1,-1,0,0,0,12,1,0,0,0,-1,1,-1,,,1
104,-1,5,5,600,,,0,-1,-1,0,0,0,14,1,2,0,0,-1,1,-1,,,1
104,-1,5,5,660,,,0,-1,-1,0,0,0,17,1,3,0,0,-2,1,-1,,,1
104,-1,5,5,720,,,0,-1,-1,0,0,0,17,1,0,0,0,-1,1,-1,,,1
104,-1,5,5,780,,,0,-1,-1,0,0,0,19,1,2,0,0,-1,1,-1,,,1
104,-1,5,5,840,,,0,-1,-1,0,0,0,19,1,0,0,0,-1,1,-1,,,1
104,-1,6,2,60,,,0.114,0,4,0.286,0.286,4,4,0,4,0,0.286,-2,1,1,,,0.784
104,-1,6,2,120,,,-0.277,-1,3,-0.692,-0.978,4,5,1,1,1,0.308,-1,1,1,,,1.631
104,-1,6,2,180,,,0.1,-1,3,0.25,0.942,4,7,1,2,0,0.25,-1,1,1,,,0.81
104,-1,6,2,240,,,0.109,-1,3,0.273,0.023,4,8,1,1,0,0.273,-1,1,1,,,0.794
104,-1,6,2,300,,,0.12,-1,3,0.3,0.027,4,9,1,1,0,0.3,1,-1,1,,,0.774
104,-1,6,2,360,,,0.133,-1,3,0.333,0.033,4,9,1,0,0,0.333,0,1,1,,,0.751
104,-1,6,2,420,,,0.15,-1,3,0.375,0.042,4,9,1,0,0,0.375,-1,1,1,,,0.723
104,-1,6,2,480,,,0.171,-1,3,0.429,0.054,4,10,1,1,0,0.429,0,1,1,,,0.687
104,-1,6,2,540,,,0.2,-1,3,0.5,0.071,4,12,1,2,0,0.5,1,-1,2,,,3.24
104,-1,6,2,600,,,0.24,-1,3,0.6,0.1,4,14,1,2,0,0.6,-1,1,1,,,0.578
104,-1,6,2,660,,,0.3,-1,3,0.75,0.15,4,15,1,1,0,0.75,-2,1,2,,,2.89
104,-1,6,2,720,,,0.4,-1,3,1,0.25,4,18,1,3,0,1,1,-2,2,,,2.56
104,-1,6,2,780,,,0.6,-1,3,1.5,0.5,4,19,1,1,0,1.5,-2,1,2,,,1.96
104,-1,6,2,840,,,1.2,-1,3,3,1.5,4,19,1,0,0,3,-2,1,2,,,0.64
105,1,2,4,60,,,0.686,2,-2,1.714,1.714,4,2,0,2,0,0.286,2,-1,1,,,0.099
105,1,2,4,120,,,-0.062,2,-2,-0.154,-1.868,4,2,2,0,2,0.154,-1,-1,-1,,,0.881
105,1,2,4,180,,,-0.067,2,-2,-0.167,-0.013,4,2,4,0,2,0.167,0,0,0,,,0.004
105,1,2,4,240,,,-0.073,2,-2,-0.182,-0.015,4,2,5,0,1,0.182,-1,-1,-1,,,0.86
105,1,2,4,300,,,0.32,3,-1,0.8,0.982,4,3,7,1,2,0.2,0,-1,-1,,,1.742
105,1,2,4,360,,,-0.044,3,-1,-0.111,-0.911,4,3,7,0,0,0.111,-1,0,0,,,0.002
105,1,2,4,420,,,-0.05,3,-1,-0.125,-0.014,4,3,7,0,0,0.125,-1,-1,-1,,,0.903
105,1,2,4,480,,,0.343,4,0,0.857,0.982,4,4,7,1,0,0.143,-1,1,1,,,0.432
105,1,2,4,540,,,0,4,0,0,-0.857,4,4,10,0,3,0,0,0,0,,,0
105,1,2,4,600,,,0,4,0,0,0,4,4,10,0,0,0,0,0,0,,,0
105,1,2,4,660,,,0.8,6,2,2,2,4,6,12,2,2,0,0,0,0,,,0.64
105,1,2,4,720,,,0.4,7,3,1,-1,4,7,12,1,0,0,0,0,0,,,0.16
105,1,2,4,780,,,0.4,8,4,1,0,4,8,12,1,0,0,-1,-1,1,,,0.36
105,1,2,4,840,,,0,8,4,0,-1,4,8,12,0,0,0,0,0,0,,,0
105,1,3,2,60,,,0.057,1,-11,0.143,0.143,12,1,2,1,2,0.857,0,0,0,,,0.003
105,1,3,2,120,,,-0.338,1,-11,-0.846,-0.989,12,1,3,0,1,0.846,2,-1,-1,,,0.438
105,1,3,2,180,,,0.033,2,-10,0.083,0.929,12,2,6,1,3,0.917,0,0,0,,,0.001
105,1,3,2,240,,,0.036,3,-9,0.091,0.008,12,3,6,1,0,0.909,0,0,0,,,0.001
105,1,3,2,300,,,0.04,4,-8,0.1,0.009,12,4,6,1,0,0.9,-1,-2,2,,,3.842
105,1,3,2,360,,,-0.356,4,-8,-0.889,-0.989,12,4,6,0,0,0.889,0,0,0,,,0.126
105,1,3,2,420,,,-0.4,4,-8,-1,-0.111,12,4,6,0,0,1,0,0,0,,,0.16
105,1,3,2,480,,,-0.457,4,-8,-1.143,-0.143,12,4,6,0,0,1.143,0,0,0,,,0.209
105,1,3,2,540,,,-0.533,4,-8,-1.333,-0.19,12,4,8,0,2,1.333,0,0,0,,,0.284
105,1,3,2,600,,,0.56,7,-5,1.4,2.733,12,7,8,3,0,1.6,0,0,0,,,0.314
105,1,3,2,660,,,-0.1,8,-4,-0.25,-1.65,12,8,8,1,0,1.25,0,0,0,,,0.01
105,1,3,2,720,,,-0.533,8,-4,-1.333,-1.083,12,8,9,0,1,1.333,0,0,0,,,0.284
105,1,3,2,780,,,-0.4,9,-3,-1,0.333,12,9,11,1,2,2,0,0,0,,,0.16
105,1,3,2,840,,,-1.2,9,-3,-3,-2,12,9,11,0,0,3,0,0,0,,,1.44
105,1,4,5,60,,,0.457,2,-10,1.143,1.143,12,2,2,2,2,0.857,0,0,0,,,0.209
105,1,4,5,120,,,0.092,3,-9,0.231,-0.912,12,3,2,1,0,0.769,0,0,0,,,0.009
105,1,4,5,180,,,0.1,4,-8,0.25,0.019,12,4,2,1,0,0.75,0,0,0,,,0.01
105,1,4,5,240,,,-0.291,4,-8,-0.727,-0.977,12,4,4,0,2,0.727,0,0,0,,,0.085
105,1,4,5,300,,,0.08,5,-7,0.2,0.927,12,5,5,1,1,0.8,0,0,0,,,0.006
105,1,4,5,360,,,-0.311,5,-7,-0.778,-0.978,12,5,5,0,0,0.778,0,0,0,,,0.097
105,1,4,5,420,,,-0.35,5,-7,-0.875,-0.097,12,5,5,0,0,0.875,0,0,0,,,0.123
105,1,4,5,480,,,0,6,-6,0,0.875,12,6,5,1,0,1,0,0,0,,,0
105,1,4,5,540,,,0,7,-5,0,0,12,7,6,1,1,1,0,0,0,,,0
105,1,4,5,600,,,0,8,-4,0,0,12,8,6,1,0,1,0,0,0,,,0
105,1,4,5,660,,,0,9,-3,0,0,12,9,7,1,1,1,0,0,0,,,0
105,1,4,5,720,,,0.4,11,-1,1,1,12,11,7,2,0,1,-1,-1,-1,,,1.96
105,1,4,5,780,,,0.2,12,0,0.5,-0.5,12,12,8,1,1,0.5,0,0,0,,,0.04
105,1,4,5,840,,,0,12,0,0,-0.5,12,12,8,0,0,0,0,0,-1,,,1
105,1,5,3,60,,,0.857,3,-9,2.143,2.143,12,3,0,3,0,0.857,0,0,0,,,0.735
105,1,5,3,120,,,0.123,4,-8,0.308,-1.835,12,4,1,1,1,0.692,0,0,0,,,0.015
105,1,5,3,180,,,0.133,5,-7,0.333,0.026,12,5,2,1,1,0.667,0,0,0,,,0.018
105,1,5,3,240,,,-0.255,5,-7,-0.636,-0.97,12,5,2,0,0,0.636,0,0,0,,,0.065
105,1,5,3,300,,,-0.28,5,-7,-0.7,-0.064,12,5,5,0,3,0.7,0,0,0,,,0.078
105,1,5,3,360,,,-0.311,5,-7,-0.778,-0.078,12,5,5,0,0,0.778,0,0,0,,,0.097
105,1,5,3,420,,,-0.35,5,-7,-0.875,-0.097,12,5,5,0,0,0.875,0,0,0,,,0.123
105,1,5,3,480,,,0,6,-6,0,0.875,12,6,5,1,0,1,0,0,0,,,0
105,1,5,3,540,,,0,7,-5,0,0,12,7,5,1,0,1,0,0,0,,,0
105,1,5,3,600,,,0,8,-4,0,0,12,8,7,1,2,1,0,0,0,,,0
105,1,5,3,660,,,0.4,10,-2,1,1,12,10,7,2,0,1,0,0,0,,,0.16
105,1,5,3,720,,,0.133,11,-1,0.333,-0.667,12,11,9,1,2,0.667,0,0,0,,,0.018
105,1,5,3,780,,,-0.2,11,-1,-0.5,-0.833,12,11,9,0,0,0.5,0,0,0,,,0.04
105,1,5,3,840,,,-0.4,11,-1,-1,-0.5,12,11,9,0,0,1,4,-4,-5,,,21.16
105,1,6,6,60,,,0.457,2,-10,1.143,1.143,12,2,0,2,0,0.857,0,0,0,,,0.209
105,1,6,6,120,,,0.492,4,-8,1.231,0.088,12,4,0,2,0,0.769,0,0,0,,,0.242
105,1,6,6,180,,,0.533,6,-6,1.333,0.103,12,6,1,2,1,0.667,0,0,0,,,0.284
105,1,6,6,240,,,-0.218,6,-6,-0.545,-1.879,12,6,1,0,0,0.545,0,0,0,,,0.048
105,1,6,6,300,,,0.56,8,-4,1.4,1.945,12,8,2,2,1,0.6,0,0,0,,,0.314
105,1,6,6,360,,,-0.178,8,-4,-0.444,-1.844,12,8,2,0,0,0.444,0,0,0,,,0.032
105,1,6,6,420,,,-0.2,8,-4,-0.5,-0.056,12,8,2,0,0,0.5,0,0,0,,,0.04
105,1,6,6,480,,,0.171,9,-3,0.429,0.929,12,9,2,1,0,0.571,0,0,0,,,0.029
105,1,6,6,540,,,0.2,10,-2,0.5,0.071,12,10,3,1,1,0.5,0,0,0,,,0.04
105,1,6,6,600,,,0.24,11,-1,0.6,0.1,12,11,4,1,1,0.4,0,0,0,,,0.058
105,1,6,6,660,,,-0.1,11,-1,-0.25,-0.85,12,11,5,0,1,0.25,0,0,0,,,0.01
105,1,6,6,720,,,0.667,13,1,1.667,1.917,12,13,6,2,1,0.333,0,0,0,,,0.444
105,1,6,6,780,,,0.4,14,2,1,-0.667,12,14,6,1,0,0,-1,1,2,,,2.56
105,1,6,6,840,,,0,14,2,0,-1,12,14,6,0,0,0,0,0,0,,,0
106,-1,2,4,60,,,0.343,0,12,0.857,0.857,12,2,0,2,0,0.857,2,3,3,,,7.06
106,-1,2,4,120,,,-0.431,-2,10,-1.077,-1.934,12,2,2,0,2,0.923,3,3,2,,,5.909
106,-1,2,4,180,,,-0.467,-4,8,-1.167,-0.09,12,3,4,1,2,0.833,3,3,2,,,6.084
106,-1,2,4,240,,,0.291,-4,8,0.727,1.894,12,3,4,0,0,0.727,2,2,2,,,2.921
106,-1,2,4,300,,,-0.88,-7,5,-2.2,-2.927,12,3,7,0,3,0.8,3,2,1,,,3.534
106,-1,2,4,360,,,0.222,-7,5,0.556,2.756,12,3,7,0,0,0.556,1,2,2,,,3.16
106,-1,2,4,420,,,0.25,-7,5,0.625,0.069,12,3,7,0,0,0.625,1,2,2,,,3.063
106,-1,2,4,480,,,0.286,-7,5,0.714,0.089,12,4,7,1,0,0.714,1,2,2,,,2.939
106,-1,2,4,540,,,-0.067,-8,4,-0.167,-0.881,12,5,8,1,1,0.833,2,2,1,,,1.138
106,-1,2,4,600,,,-0.08,-9,3,-0.2,-0.033,12,5,9,0,1,0.8,3,2,1,,,1.166
106,-1,2,4,660,,,-0.9,-12,0,-2.25,-2.05,12,5,12,0,3,0.75,1,2,0,,,0.81
106,-1,2,4,720,,,0,-12,0,0,2.25,12,7,12,2,0,0,2,1,0,,,0
106,-1,2,4,780,,,-0.4,-13,-1,-1,-1,12,7,13,0,1,0,1,1,-1,,,0.36
106,-1,2,4,840,,,0,-13,-1,0,1,12,7,13,0,0,0,-1,-1,0,,,0
106,-1,3,2,60,,,-0.057,-1,11,-0.143,-0.143,12,3,1,3,1,0.857,0,2,2,,,4.232
106,-1,3,2,120,,,0.338,-1,11,0.846,0.989,12,5,1,2,0,0.846,0,2,2,,,2.761
106,-1,3,2,180,,,-0.433,-3,9,-1.083,-1.929,12,5,3,0,2,0.917,0,2,1,,,2.054
106,-1,3,2,240,,,0.327,-3,9,0.818,1.902,12,6,3,1,0,0.818,0,0,1,,,0.453
106,-1,3,2,300,,,0.36,-3,9,0.9,0.082,12,7,3,1,0,0.9,0,1,1,,,0.41
106,-1,3,2,360,,,0.4,-3,9,1,0.1,12,7,3,0,0,1,-1,0,0,,,0.16
106,-1,3,2,420,,,0.45,-3,9,1.125,0.125,12,8,3,1,0,1.125,-1,1,1,,,0.303
106,-1,3,2,480,,,0.514,-3,9,1.286,0.161,12,9,3,1,0,1.286,-2,0,2,,,2.207
106,-1,3,2,540,,,0.6,-3,9,1.5,0.214,12,10,3,1,0,1.5,-2,0,1,,,0.16
106,-1,3,2,600,,,0.32,-4,8,0.8,-0.7,12,11,4,1,1,1.8,-2,1,2,,,2.822
106,-1,3,2,660,,,0.8,-4,8,2,1.2,12,11,4,0,0,2,1,0,0,,,0.64
106,-1,3,2,720,,,0.667,-5,7,1.667,-0.333,12,13,5,2,1,2.667,1,-1,0,,,0.444
106,-1,3,2,780,,,0.6,-7,5,1.5,-0.167,12,13,7,0,2,3.5,1,-1,-1,,,2.56
106,-1,3,2,840,,,2,-7,5,5,3.5,12,13,7,0,0,5,-4,-2,0,,,4
106,-1,4,3,60,,,-0.171,-1,7,-0.429,-0.429,8,2,1,2,1,0.571,1,1,-1,,,0.687
106,-1,4,3,120,,,-0.185,-2,6,-0.462,-0.033,8,4,2,2,1,0.538,1,0,0,,,0.034
106,-1,4,3,180,,,0.2,-2,6,0.5,0.962,8,5,2,1,0,0.5,1,1,1,,,0.64
106,-1,4,3,240,,,0.218,-2,6,0.545,0.045,8,6,2,1,0,0.545,1,1,1,,,0.611
106,-1,4,3,300,,,0.24,-2,6,0.6,0.055,8,8,2,2,0,0.6,-1,0,2,,,3.098
106,-1,4,3,360,,,0.267,-2,6,0.667,0.067,8,8,2,0,0,0.667,-2,-1,3,,,7.471
106,-1,4,3,420,,,0.3,-2,6,0.75,0.083,8,8,2,0,0,0.75,1,1,0,,,0.09
106,-1,4,3,480,,,0.343,-2,6,0.857,0.107,8,10,2,2,0,0.857,-1,0,1,,,0.432
106,-1,4,3,540,,,0,-3,5,0,-0.857,8,10,3,0,1,1,-1,-1,0,,,0
106,-1,4,3,600,,,0.4,-3,5,1,1,8,12,3,2,0,1,0,0,0,,,0.16
106,-1,4,3,660,,,0.1,-4,4,0.25,-0.75,8,14,4,2,1,1.25,-1,0,0,,,0.01
106,-1,4,3,720,,,0.533,-4,4,1.333,1.083,8,15,4,1,0,1.333,-1,0,1,,,0.218
106,-1,4,3,780,,,0.4,-5,3,1,-0.333,8,15,5,0,1,2,-3,-1,0,,,0.16
106,-1,4,3,840,,,1.2,-5,3,3,2,8,15,5,0,0,3,-5,-2,0,,,1.44
106,-1,5,5,60,,,0.114,0,4,0.286,0.286,4,4,0,4,0,0.286,2,1,0,,,0.013
106,-1,5,5,120,,,0.123,0,4,0.308,0.022,4,5,0,1,0,0.308,2,1,1,,,0.769
106,-1,5,5,180,,,0.133,0,4,0.333,0.026,4,7,0,2,0,0.333,2,1,1,,,0.751
106,-1,5,5,240,,,0.145,0,4,0.364,0.03,4,10,0,3,0,0.364,2,1,1,,,0.73
106,-1,5,5,300,,,0.16,0,4,0.4,0.036,4,10,0,0,0,0.4,1,1,0,,,0.026
106,-1,5,5,360,,,0.178,0,4,0.444,0.044,4,10,0,0,0,0.444,-3,0,1,,,0.676
106,-1,5,5,420,,,0.2,0,4,0.5,0.056,4,11,0,1,0,0.5,0,0,0,,,0.04
106,-1,5,5,480,,,-0.171,-1,3,-0.429,-0.929,4,12,1,1,1,0.571,1,0,0,,,0.029
106,-1,5,5,540,,,0.2,-1,3,0.5,0.929,4,14,1,2,0,0.5,1,0,1,,,0.64
106,-1,5,5,600,,,0.24,-1,3,0.6,0.1,4,14,1,0,0,0.6,1,0,2,,,3.098
106,-1,5,5,660,,,0.3,-1,3,0.75,0.15,4,17,1,3,0,0.75,0,0,1,,,0.49
106,-1,5,5,720,,,0.4,-1,3,1,0.25,4,18,1,1,0,1,-1,-1,0,,,0.16
106,-1,5,5,780,,,0.2,-2,2,0.5,-0.5,4,18,2,0,1,1.5,1,0,2,,,3.24
106,-1,5,5,840,,,0.8,-2,2,2,1.5,4,18,2,0,0,2,-5,-3,3,,,4.84
106,-1,6,6,60,,,-0.286,-1,3,-0.714,-0.714,4,2,1,2,1,0.286,2,2,1,,,1.653
106,-1,6,6,120,,,0.092,-1,3,0.231,0.945,4,4,1,2,0,0.231,2,2,0,,,0.009
106,-1,6,6,180,,,-0.3,-2,2,-0.75,-0.981,4,5,2,1,1,0.25,2,1,0,,,0.09
106,-1,6,6,240,,,0.073,-2,2,0.182,0.932,4,6,2,1,0,0.182,1,-1,0,,,0.005
106,-1,6,6,300,,,0.08,-2,2,0.2,0.018,4,8,2,2,0,0.2,0,0,2,,,3.686
106,-1,6,6,360,,,0.089,-2,2,0.222,0.022,4,8,2,0,0,0.222,1,-1,2,,,3.652
106,-1,6,6,420,,,0.1,-2,2,0.25,0.028,4,8,2,0,0,0.25,1,0,3,,,8.41
106,-1,6,6,480,,,0.114,-2,2,0.286,0.036,4,9,2,1,0,0.286,1,-1,3,,,8.327
106,-1,6,6,540,,,-0.267,-3,1,-0.667,-0.952,4,10,3,1,1,0.333,0,-1,3,,,10.671
106,-1,6,6,600,,,-0.72,-5,-1,-1.8,-1.133,4,11,5,1,2,0.2,-2,-2,-2,,,1.638
106,-1,6,6,660,,,0,-5,-1,0,1.8,4,12,5,1,0,0,-2,-4,1,,,1
106,-1,6,6,720,,,0,-5,-1,0,0,4,15,5,3,0,0,-5,-5,0,,,0
106,-1,6,6,780,,,0,-5,-1,0,0,4,15,5,0,0,0,-5,-3,0,,,0
106,-1,6,6,840,,,0,-5,-1,0,0,4,15,5,0,0,0,-5,-4,0,,,0
107,1,2,5,60,,,0.971,3,-5,2.429,2.429,8,3,1,3,1,0.571,1,3,3,,,4.115
107,1,2,5,120,,,0.246,4,-4,0.615,-1.813,8,4,1,1,0,0.385,1,3,3,,,7.584
107,1,2,5,180,,,-0.133,4,-4,-0.333,-0.949,8,4,2,0,1,0.333,3,3,3,,,9.818
107,1,2,5,240,,,-0.145,4,-4,-0.364,-0.03,8,4,4,0,2,0.364,5,3,-1,,,0.73
107,1,2,5,300,,,-0.16,4,-4,-0.4,-0.036,8,4,6,0,2,0.4,2,2,-1,,,0.706
107,1,2,5,360,,,-0.178,4,-4,-0.444,-0.044,8,4,6,0,0,0.444,0,2,0,,,0.032
107,1,2,5,420,,,-0.2,4,-4,-0.5,-0.056,8,4,6,0,0,0.5,1,0,1,,,1.44
107,1,2,5,480,,,0.571,6,-2,1.429,1.929,8,6,7,2,1,0.571,3,3,3,,,5.898
107,1,2,5,540,,,0.267,7,-1,0.667,-0.762,8,7,7,1,0,0.333,4,3,2,,,3.004
107,1,2,5,600,,,-0.08,7,-1,-0.2,-0.867,8,7,8,0,1,0.2,5,5,-2,,,3.686
107,1,2,5,660,,,-0.1,7,-1,-0.25,-0.05,8,7,9,0,1,0.25,5,5,-3,,,8.41
107,1,2,5,720,,,0.667,9,1,1.667,1.917,8,9,10,2,1,0.333,2,3,5,,,18.778
107,1,2,5,780,,,0,9,1,0,-1.667,8,9,11,0,1,0,1,2,4,,,16
107,1,2,5,840,,,0,9,1,0,0,8,9,11,0,0,0,-5,-2,5,,,25
107,1,3,6,60,,,0.057,1,-11,0.143,0.143,12,1,1,1,1,0.857,3,3,-1,,,1.118
107,1,3,6,120,,,0.462,3,-9,1.154,1.011,12,3,2,2,1,0.846,4,4,3,,,6.444
107,1,3,6,180,,,0.1,4,-8,0.25,-0.904,12,4,3,1,1,0.75,5,5,-3,,,9.61
107,1,3,6,240,,,0.509,6,-6,1.273,1.023,12,6,3,2,0,0.727,5,5,5,,,20.168
107,1,3,6,300,,,0.16,7,-5,0.4,-0.873,12,7,3,1,0,0.6,3,3,4,,,14.746
107,1,3,6,360,,,-0.222,7,-5,-0.556,-0.956,12,7,3,0,0,0.556,2,3,3,,,10.383
107,1,3,6,420,,,0.15,8,-4,0.375,0.931,12,8,3,1,0,0.625,4,5,5,,,23.523
107,1,3,6,480,,,0.571,10,-2,1.429,1.054,12,10,3,2,0,0.571,5,5,5,,,19.612
107,1,3,6,540,,,0.267,11,-1,0.667,-0.762,12,11,3,1,0,0.333,5,5,1,,,0.538
107,1,3,6,600,,,0.32,12,0,0.8,0.133,12,12,3,1,0,0.2,0,4,4,,,13.542
107,1,3,6,660,,,0,12,0,0,-0.8,12,12,4,0,1,0,0,2,5,,,25
107,1,3,6,720,,,0.8,14,2,2,2,12,14,5,2,1,0,0,2,4,,,10.24
107,1,3,6,780,,,0.4,15,3,1,-1,12,15,5,1,0,0,0,2,5,,,21.16
107,1,3,6,840,,,0,15,3,0,-1,12,15,5,0,0,0,-1,-1,3,,,9
107,1,4,3,60,,,0.743,3,-13,1.857,1.857,16,3,1,3,1,1.143,4,4,3,,,5.095
107,1,4,3,120,,,0,4,-12,0,-1.857,16,4,2,1,1,1,3,3,3,,,9
107,1,4,3,180,,,0,5,-11,0,0,16,5,2,1,0,1,3,3,3,,,9
107,1,4,3,240,,,-0.4,5,-11,-1,-1,16,5,2,0,0,1,5,5,2,,,5.76
107,1,4,3,300,,,-0.04,6,-10,-0.1,0.9,16,6,4,1,2,1.1,5,4,-2,,,3.842
107,1,4,3,360,,,-0.444,6,-10,-1.111,-1.011,16,6,4,0,0,1.111,0,-1,-4,,,12.642
107,1,4,3,420,,,-0.1,7,-9,-0.25,0.861,16,7,4,1,0,1.25,-5,0,0,,,0.01
107,1,4,3,480,,,-0.114,8,-8,-0.286,-0.036,16,8,4,1,0,1.286,-5,0,0,,,0.013
107,1,4,3,540,,,-0.133,9,-7,-0.333,-0.048,16,9,6,1,2,1.333,2,2,-4,,,14.951
107,1,4,3,600,,,-0.16,10,-6,-0.4,-0.067,16,10,6,1,0,1.4,3,4,-2,,,3.386
107,1,4,3,660,,,0.2,12,-4,0.5,0.9,16,12,6,2,0,1.5,4,4,-2,,,4.84
107,1,4,3,720,,,-0.133,13,-3,-0.333,-0.833,16,13,6,1,0,1.333,-2,1,-1,,,0.751
107,1,4,3,780,,,-0.2,14,-2,-0.5,-0.167,16,14,6,1,0,1.5,-5,1,1,,,1.44
107,1,4,3,840,,,-0.8,14,-2,-2,-1.5,16,14,6,0,0,2,-5,-2,-1,,,0.04
107,1,5,4,60,,,0.343,2,-14,0.857,0.857,16,2,0,2,0,1.143,5,5,5,,,21.689
107,1,5,4,120,,,0.769,5,-11,1.923,1.066,16,5,1,3,1,1.077,5,5,5,,,17.899
107,1,5,4,180,,,0.033,6,-10,0.083,-1.84,16,6,1,1,0,0.917,5,5,5,,,24.668
107,1,5,4,240,,,0.036,7,-9,0.091,0.008,16,7,2,1,1,0.909,5,5,5,,,24.638
107,1,5,4,300,,,-0.36,7,-9,-0.9,-0.991,16,7,3,0,1,0.9,5,5,-2,,,2.69
107,1,5,4,360,,,-0.4,7,-9,-1,-0.1,16,7,3,0,0,1,5,5,-2,,,2.56
107,1,5,4,420,,,-0.45,7,-9,-1.125,-0.125,16,7,3,0,0,1.125,5,5,1,,,2.103
107,1,5,4,480,,,0.286,9,-7,0.714,1.839,16,9,3,2,0,1.286,5,5,1,,,0.51
107,1,5,4,540,,,0.333,11,-5,0.833,0.119,16,11,4,2,1,1.167,5,5,-2,,,5.444
107,1,5,4,600,,,0.4,13,-3,1,0.167,16,13,4,2,0,1,5,5,5,,,21.16
107,1,5,4,660,,,0.1,14,-2,0.25,-0.75,16,14,4,1,0,0.75,3,3,1,,,0.81
107,1,5,4,720,,,0.533,16,0,1.333,1.083,16,16,4,2,0,0.667,-5,5,5,,,19.951
107,1,5,4,780,,,0,16,0,0,-1.333,16,16,4,0,0,0,-5,2,5,,,25
107,1,5,4,840,,,0,16,0,0,0,16,16,4,0,0,0,-5,3,5,,,25
107,1,6,2,60,,,-0.057,1,-15,-0.143,-0.143,16,1,3,1,3,1.143,5,5,-3,,,8.66
107,1,6,2,120,,,0.338,3,-13,0.846,0.989,16,3,4,2,1,1.154,5,5,-1,,,1.791
107,1,6,2,180,,,-0.433,3,-13,-1.083,-1.929,16,3,5,0,1,1.083,5,5,-3,,,6.588
107,1,6,2,240,,,-0.073,4,-12,-0.182,0.902,16,4,5,1,0,1.182,4,4,1,,,1.151
107,1,6,2,300,,,-0.08,5,-11,-0.2,-0.018,16,5,5,1,0,1.2,2,2,1,,,1.166
107,1,6,2,360,,,-0.489,5,-11,-1.222,-1.022,16,5,5,0,0,1.222,1,1,1,,,2.217
107,1,6,2,420,,,-0.15,6,-10,-0.375,0.847,16,6,5,1,0,1.375,2,2,2,,,4.623
107,1,6,2,480,,,-0.571,6,-10,-1.429,-1.054,16,6,5,0,0,1.429,5,5,2,,,6.612
107,1,6,2,540,,,0.133,8,-8,0.333,1.762,16,8,6,2,1,1.667,3,2,-5,,,26.351
107,1,6,2,600,,,-0.24,9,-7,-0.6,-0.933,16,9,6,1,0,1.6,1,1,-1,,,0.578
107,1,6,2,660,,,-0.3,10,-6,-0.75,-0.15,16,10,6,1,0,1.75,0,0,0,,,0.09
107,1,6,2,720,,,0.4,13,-3,1,1.75,16,13,6,3,0,2,5,5,1,,,0.36
107,1,6,2,780,,,-0.6,13,-3,-1.5,-2.5,16,13,7,0,1,1.5,0,0,-3,,,5.76
107,1,6,2,840,,,-1.2,13,-3,-3,-1.5,16,13,7,0,0,3,-5,-3,-5,,,14.44
108,-1,2,2,60,,,-1.371,-4,4,-3.429,-3.429,8,0,4,0,4,0.571,-2,-2,-2,,,0.395
108,-1,2,2,120,,,-0.277,-5,3,-0.692,2.736,8,0,5,0,1,0.308,-2,-2,-2,,,2.969
108,-1,2,2,180,,,-1.1,-8,0,-2.75,-2.058,8,0,8,0,3,0.25,-2,-2,-2,,,0.81
108,-1,2,2,240,,,0,-8,0,0,2.75,8,1,8,1,0,0,2,2,2,,,4
108,-1,2,2,300,,,0,-8,0,0,0,8,2,8,1,0,0,0,2,2,,,4
108,-1,2,2,360,,,0,-8,0,0,0,8,2,8,0,0,0,-1,2,2,,,4
108,-1,2,2,420,,,0,-8,0,0,0,8,2,8,0,0,0,2,2,-2,,,4
108,-1,2,2,480,,,0,-8,0,0,0,8,4,8,2,0,0,2,-1,1,,,1
108,-1,2,2,540,,,0,-8,0,0,0,8,4,8,0,0,0,2,-1,2,,,4
108,-1,2,2,600,,,-0.8,-10,-2,-2,-2,8,5,10,1,2,0,2,-1,-3,,,4.84
108,-1,2,2,660,,,0,-10,-2,0,2,8,5,10,0,0,0,-3,3,-2,,,4
108,-1,2,2,720,,,-0.4,-11,-3,-1,-1,8,5,11,0,1,0,-4,4,-4,,,12.96
108,-1,2,2,780,,,-1.6,-15,-7,-4,-3,8,5,15,0,4,0,-3,-2,-4,,,5.76
108,-1,2,2,840,,,0,-15,-7,0,4,8,5,15,0,0,0,3,-2,-3,,,9
108,-1,3,5,60,,,0.229,0,8,0.571,0.571,8,3,0,3,0,0.571,4,-1,-3,,,10.424
108,-1,3,5,120,,,-0.554,-2,6,-1.385,-1.956,8,3,2,0,2,0.615,3,-2,-5,,,19.768
108,-1,3,5,180,,,-0.2,-3,5,-0.5,0.885,8,3,3,0,1,0.5,4,-2,-5,,,23.04
108,-1,3,5,240,,,-0.218,-4,4,-0.545,-0.045,8,3,4,0,1,0.455,4,-2,-3,,,7.739
108,-1,3,5,300,,,-1.04,-7,1,-2.6,-2.055,8,3,7,0,3,0.4,5,-4,-3,,,3.842
