subno,condition,torder,tid,time,diff,eff,wgcon,wgcom,wta,wea,correct,incorrect,goal,wfocalgpd,correctnc,incorrectnc,wtlin
145,1,2,6,300,10,10,10,10,5,5,3,7,4,-3,0,2,2
145,1,3,8,60,10,10,10,10,5,5,3,0,4,4,3,0,-2
145,1,3,8,120,10,10,10,10,5,5,4,1,4,3,1,1,-1
145,1,3,8,180,10,10,10,10,5,5,4,2,4,2,0,1,0
145,1,3,8,240,10,10,10,10,5,5,5,3,4,1,1,1,1
145,1,3,8,300,10,10,10,10,5,5,6,4,4,0,1,1,2
145,1,4,11,60,10,10,10,10,5,5,2,0,4,4,2,0,-2
145,1,4,11,120,10,10,10,10,5,5,3,3,4,1,1,3,-1
145,1,4,11,180,10,10,10,10,5,5,4,3,4,1,1,0,0
145,1,4,11,240,10,10,10,10,5,5,5,3,4,1,1,0,1
145,1,4,11,300,10,10,10,10,5,5,6,4,4,0,1,1,2
145,1,5,2,60,10,10,10,10,5,5,3,1,4,3,3,1,-2
145,1,5,2,120,10,10,10,10,5,5,4,2,4,2,1,1,-1
145,1,5,2,180,10,10,10,10,5,5,4,4,4,0,0,2,0
145,1,5,2,240,10,10,10,10,5,5,5,4,4,0,1,0,1
145,1,5,2,300,10,10,10,10,5,5,6,4,4,0,1,0,2
145,1,6,1,60,10,10,10,10,5,5,1,1,4,3,1,1,-2
145,1,6,1,120,10,10,10,10,5,5,3,2,4,2,2,1,-1
145,1,6,1,180,10,10,10,10,5,5,3,2,4,2,0,0,0
145,1,6,1,240,10,10,10,10,5,5,5,2,4,2,2,0,1
145,1,6,1,300,10,10,10,10,5,5,6,4,4,0,1,2,2
145,1,7,10,60,10,10,10,10,5,5,3,0,4,4,3,0,-2
145,1,7,10,120,10,10,10,10,5,5,3,2,4,2,0,2,-1
145,1,7,10,180,10,10,10,10,5,5,4,3,4,1,1,1,0
145,1,7,10,240,10,10,10,10,5,5,5,3,4,1,1,0,1
145,1,7,10,300,10,10,10,10,5,5,6,4,4,0,1,1,2
145,1,8,4,60,10,10,10,10,5,5,2,0,4,4,2,0,-2
145,1,8,4,120,10,10,10,10,5,5,4,1,4,3,2,1,-1
145,1,8,4,180,10,10,10,10,5,5,5,2,4,2,1,1,0
145,1,8,4,240,10,10,10,10,5,5,5,2,4,2,0,0,1
145,1,8,4,300,10,10,10,10,5,5,6,4,4,0,1,2,2
145,1,9,3,60,10,10,10,10,5,5,0,3,4,1,0,3,-2
145,1,9,3,120,10,10,10,10,5,5,3,3,4,1,3,0,-1
145,1,9,3,180,10,10,10,10,5,5,4,4,4,0,1,1,0
145,1,9,3,240,10,10,10,10,5,5,6,4,4,0,2,0,1
145,1,9,3,300,10,10,10,10,5,5,6,4,4,0,0,0,2
145,1,10,9,60,10,10,10,10,5,5,3,0,4,4,3,0,-2
145,1,10,9,120,10,10,10,10,5,5,6,0,4,4,3,0,-1
145,1,10,9,180,10,10,10,10,5,5,7,0,4,4,1,0,0
145,1,10,9,240,10,10,10,10,5,5,8,1,4,3,1,1,1
145,1,10,9,300,10,10,10,10,5,5,9,1,4,3,1,0,2
145,1,11,7,60,10,10,10,10,5,5,4,0,4,4,4,0,-2
145,1,11,7,120,0,0,0,0,-5,-5,5,0,4,4,1,0,-1
145,1,11,7,180,10,10,10,10,5,5,6,0,4,4,1,0,0
145,1,11,7,240,0,0,0,0,-5,-5,8,1,4,3,2,1,1
145,1,11,7,300,10,10,10,10,5,5,9,1,4,3,1,0,2
146,-1,2,7,60,5,10,8,10,-2,2,4,1,6,-2,4,1,-2
146,-1,2,7,120,5,7,8,10,-3,2,4,1,6,-2,0,0,-1
146,-1,2,7,180,4,7,8,10,-3,2,5,1,6,-1,1,0,0
146,-1,2,7,240,5,7,7,10,-1,2,5,2,6,-1,0,1,1
146,-1,2,7,300,7,7,0,10,0,2,5,5,6,-1,0,3,2
146,-1,3,10,60,7,10,7,10,-3,2,4,0,6,-2,4,0,-2
146,-1,3,10,120,6,8,7,10,-1,2,4,1,6,-2,0,1,-1
146,-1,3,10,180,6,8,7,10,-1,2,5,1,6,-1,1,0,0
146,-1,3,10,240,5,8,10,10,-2,2,6,2,6,0,1,1,1
146,-1,3,10,300,6,8,10,10,0,2,7,3,6,1,1,1,2
146,-1,4,1,60,4,8,8,10,-2,2,4,0,6,-2,4,0,-2
146,-1,4,1,120,4,7,8,10,-1,3,5,0,6,-1,1,0,-1
146,-1,4,1,180,5,7,8,10,-1,2,5,0,6,-1,0,0,0
146,-1,4,1,240,5,8,10,10,0,3,8,0,6,2,3,0,1
146,-1,4,1,300,4,7,10,10,-2,2,9,1,6,3,1,1,2
146,-1,5,9,60,7,8,7,10,0,3,3,0,8,-5,3,0,-2
146,-1,5,9,120,6,8,8,10,1,3,5,1,8,-3,2,1,-1
146,-1,5,9,180,6,8,9,10,1,3,7,1,8,-1,2,0,0
146,-1,5,9,240,5,7,10,10,0,3,8,1,8,0,1,0,1
146,-1,5,9,300,5,8,10,10,0,2,8,2,8,0,0,1,2
146,-1,6,2,60,6,7,5,10,-1,2,1,3,8,-7,1,3,-2
146,-1,6,2,120,6,8,6,10,0,3,4,3,8,-4,3,0,-1
146,-1,6,2,180,7,7,4,10,-1,2,4,4,8,-4,0,1,0
146,-1,6,2,240,6,8,2,9,0,2,5,4,8,-3,1,0,1
146,-1,6,2,300,7,9,0,5,-1,2,6,4,8,-2,1,0,2
146,-1,7,11,60,7,10,7,10,-2,2,3,0,8,-5,3,0,-2
146,-1,7,11,120,5,7,7,10,0,2,5,1,8,-3,2,1,-1
146,-1,7,11,180,5,7,7,10,-1,3,6,1,8,-2,1,0,0
146,-1,7,11,240,6,8,10,10,0,3,8,1,8,0,2,0,1
146,-1,7,11,300,7,8,10,10,0,3,9,1,8,1,1,0,2
146,-1,8,6,60,6,8,8,10,0,3,3,0,8,-5,3,0,-2
146,-1,8,6,120,5,8,6,10,-1,3,4,1,8,-4,1,1,-1
146,-1,8,6,180,6,8,5,10,1,3,6,2,8,-2,2,1,0
146,-1,8,6,240,6,9,10,10,0,3,8,2,8,0,2,0,1
146,-1,8,6,300,3,6,10,10,1,3,8,2,8,0,0,0,2
146,-1,9,8,60,6,8,7,10,1,4,4,0,8,-4,4,0,-2
146,-1,9,8,120,6,8,8,10,1,4,5,0,8,-3,1,0,-1
146,-1,9,8,180,6,9,10,10,0,3,8,1,8,0,3,1,0
146,-1,9,8,240,6,7,10,10,0,3,9,1,8,1,1,0,1
146,-1,9,8,300,4,7,10,10,-2,3,9,1,8,1,0,0,2
146,-1,10,4,60,6,8,7,10,2,3,2,1,8,-6,2,1,-2
146,-1,10,4,120,5,7,5,10,1,3,3,1,8,-5,1,0,-1
146,-1,10,4,180,6,7,5,10,0,3,4,3,8,-4,1,2,0
146,-1,10,4,240,6,7,4,10,1,3,5,3,8,-3,1,0,1
146,-1,10,4,300,6,8,0,7,0,3,6,4,8,-2,1,1,2
146,-1,11,3,60,5,7,5,10,0,3,2,0,8,-6,2,0,-2
146,-1,11,3,120,5,8,7,10,0,3,5,1,8,-3,3,1,-1
146,-1,11,3,180,6,8,8,10,1,3,7,1,8,-1,2,0,0
146,-1,11,3,240,5,8,10,10,0,3,8,1,8,0,1,0,1
146,-1,11,3,300,6,8,10,10,1,3,8,2,8,0,0,1,2
147,1,2,10,60,7,8,8,8,1,-1,1,1,6,5,1,1,-2
147,1,2,10,120,8,8,6,8,1,-1,2,3,6,3,1,2,-1
147,1,2,10,180,8,8,4,8,0,0,2,3,6,3,0,0,0
147,1,2,10,240,8,9,4,8,1,-1,2,6,6,0,0,3,1
147,1,2,10,300,8,9,3,9,0,0,3,7,6,-1,1,1,2
147,1,3,3,60,6,8,7,9,-1,0,2,0,6,6,2,0,-2
147,1,3,3,120,9,9,6,9,1,0,2,3,6,3,0,3,-1
147,1,3,3,180,7,9,6,9,-1,1,4,3,6,3,2,0,0
147,1,3,3,240,5,8,6,9,-1,0,6,3,6,3,2,0,1
147,1,3,3,300,3,9,7,9,-2,-1,7,3,6,3,1,0,2
147,1,4,6,60,8,8,6,8,0,0,2,2,4,2,2,2,-2
147,1,4,6,120,8,9,7,9,0,0,2,2,4,2,0,0,-1
147,1,4,6,180,5,9,8,9,0,0,5,2,4,2,3,0,0
147,1,4,6,240,5,9,8,9,-1,-1,7,2,4,2,2,0,1
147,1,4,6,300,4,9,9,9,-1,-1,8,2,4,2,1,0,2
147,1,5,4,60,4,9,9,10,-1,-1,1,1,4,3,1,1,-2
147,1,5,4,120,4,9,8,10,1,-1,3,2,4,2,2,1,-1
147,1,5,4,180,7,9,7,9,1,-1,4,3,4,1,1,1,0
147,1,5,4,240,8,9,8,9,0,-1,5,3,4,1,1,0,1
147,1,5,4,300,8,9,4,8,1,-1,6,4,4,0,1,1,2
147,1,6,8,60,6,9,9,9,-1,-1,3,0,4,4,3,0,-2
147,1,6,8,120,8,9,9,9,-1,-1,4,1,4,3,1,1,-1
147,1,6,8,180,6,9,9,9,-1,-1,7,1,4,3,3,0,0
147,1,6,8,240,5,10,10,9,-1,-1,9,1,4,3,2,0,1
147,1,6,8,300,6,9,10,10,-2,0,9,1,4,3,0,0,2
147,1,7,1,60,4,9,10,10,-3,0,3,0,2,2,3,0,-2
147,1,7,1,120,4,9,10,10,-3,-1,5,0,2,2,2,0,-1
147,1,7,1,180,6,9,9,9,-2,1,5,1,2,1,0,1,0
147,1,7,1,240,6,9,9,9,-2,1,8,1,2,1,3,0,1
147,1,7,1,300,7,9,9,9,-2,1,8,2,2,0,0,1,2
147,1,8,9,60,7,8,9,9,-2,-1,1,0,2,2,1,0,-2
147,1,8,9,120,7,9,9,9,-1,-1,5,1,2,1,4,1,-1
147,1,8,9,180,7,9,9,9,-1,-1,6,1,2,1,1,0,0
147,1,8,9,240,7,9,10,9,-2,-1,7,1,2,1,1,0,1
147,1,8,9,300,10,9,0,5,2,-1,7,3,2,-1,0,2,2
147,1,9,11,60,4,9,10,9,-2,-1,4,0,2,2,4,0,-2
147,1,9,11,120,5,9,10,10,-2,-1,6,0,2,2,2,0,-1
147,1,9,11,180,3,9,9,9,-2,-2,7,0,2,2,1,0,0
147,1,9,11,240,6,9,10,10,-3,-1,8,0,2,2,1,0,1
147,1,9,11,300,7,9,10,9,-2,-2,9,1,2,1,1,1,2
147,1,10,7,60,8,9,9,10,-2,1,3,1,2,1,3,1,-2
147,1,10,7,120,6,10,10,10,-2,-1,4,1,2,1,1,0,-1
147,1,10,7,180,6,9,10,9,-3,1,5,1,2,1,1,0,0
147,1,10,7,240,9,9,0,1,-2,-1,6,3,2,-1,1,2,1
147,1,10,7,300,7,9,0,0,-3,-2,7,3,2,-1,1,0,2
147,1,11,2,60,8,8,2,8,-3,-1,2,2,2,0,2,2,-2
147,1,11,2,120,8,9,3,10,-2,1,4,2,2,0,2,0,-1
147,1,11,2,180,8,10,0,7,-2,-1,5,3,2,-1,1,1,0
147,1,11,2,240,9,10,0,2,-3,-1,5,4,2,-2,0,1,1
147,1,11,2,300,2,9,0,1,-3,-2,6,4,2,-2,1,0,2
148,-1,2,10,60,1,1,5,6,1,1,1,1,4,-3,1,1,-2
148,-1,2,10,120,1,1,5,6,1,1,3,2,4,-1,2,1,-1
148,-1,2,10,180,1,1,5,6,1,1,4,2,4,0,1,0,0
148,-1,2,10,240,1,1,5,7,1,1,4,4,4,0,0,2,1
148,-1,2,10,300,1,2,5,6,1,1,4,6,4,0,0,2,2
148,-1,3,11,60,2,3,5,6,1,1,2,1,6,-4,2,1,-2
148,-1,3,11,120,2,3,5,6,1,1,3,1,6,-3,1,0,-1
148,-1,3,11,180,2,3,5,6,1,1,5,2,6,-1,2,1,0
148,-1,3,11,240,2,3,5,6,1,1,5,2,6,-1,0,0,1
148,-1,3,11,300,2,3,5,6,1,1,7,3,6,1,2,1,2
148,-1,4,2,60,2,3,5,6,1,1,3,1,6,-3,3,1,-2
148,-1,4,2,120,2,4,5,7,1,1,5,1,6,-1,2,0,-1
148,-1,4,2,180,2,3,6,7,1,1,7,1,6,1,2,0,0
148,-1,4,2,240,2,4,6,7,1,1,8,1,6,2,1,0,1
148,-1,4,2,300,2,3,6,7,1,1,9,1,6,3,1,0,2
148,-1,5,7,60,2,3,6,7,1,1,4,0,8,-4,4,0,-2
148,-1,5,7,120,2,3,5,7,1,1,4,0,8,-4,0,0,-1
148,-1,5,7,180,2,3,6,7,1,1,6,0,8,-2,2,0,0
148,-1,5,7,240,2,4,6,7,1,1,8,1,8,0,2,1,1
148,-1,5,7,300,2,3,6,7,1,1,9,1,8,1,1,0,2
148,-1,6,9,60,2,4,5,6,1,1,3,0,8,-5,3,0,-2
148,-1,6,9,120,2,4,6,7,1,1,5,0,8,-3,2,0,-1
148,-1,6,9,180,3,5,6,7,1,1,7,0,8,-1,2,0,0
148,-1,6,9,240,3,5,7,7,1,1,8,0,8,0,1,0,1
148,-1,6,9,300,3,5,7,7,1,1,10,0,8,2,2,0,2
148,-1,7,4,60,2,3,6,7,1,1,2,0,8,-6,2,0,-2
148,-1,7,4,120,2,4,6,7,1,1,5,0,8,-3,3,0,-1
148,-1,7,4,180,3,5,7,7,1,1,7,0,8,-1,2,0,0
148,-1,7,4,240,2,4,6,7,1,1,8,0,8,0,1,0,1
148,-1,7,4,300,2,5,7,7,1,1,10,0,8,2,2,0,2
148,-1,8,1,60,1,3,6,7,1,1,2,0,10,-8,2,0,-2
148,-1,8,1,120,2,4,7,7,1,1,5,0,10,-5,3,0,-1
148,-1,8,1,180,1,3,6,7,1,1,6,0,10,-4,1,0,0
148,-1,8,1,240,2,4,7,7,1,1,9,0,10,-1,3,0,1
148,-1,8,1,300,1,3,7,7,1,1,10,0,10,0,1,0,2
148,-1,9,6,60,2,5,7,7,1,1,4,0,10,-6,4,0,-2
148,-1,9,6,120,1,3,7,7,1,1,4,0,10,-6,0,0,-1
148,-1,9,6,180,2,5,7,7,1,1,7,1,10,-3,3,1,0
148,-1,9,6,240,2,5,6,7,1,1,8,1,10,-2,1,0,1
148,-1,9,6,300,2,5,6,7,1,1,9,1,10,-1,1,0,2
148,-1,10,8,60,1,3,5,7,1,1,2,1,10,-8,2,1,-2
148,-1,10,8,120,2,5,5,7,1,1,3,2,10,-7,1,1,-1
148,-1,10,8,180,3,6,5,7,1,1,6,2,10,-4,3,0,0
148,-1,10,8,240,2,5,5,7,1,1,8,2,10,-2,2,0,1
148,-1,10,8,300,2,4,5,7,1,1,8,2,10,-2,0,0,2
148,-1,11,3,60,2,5,6,7,1,1,2,1,8,-6,2,1,-2
148,-1,11,3,120,2,5,7,7,1,1,4,1,8,-4,2,0,-1
148,-1,11,3,180,2,5,6,7,1,1,6,1,8,-2,2,0,0
148,-1,11,3,240,2,4,7,7,1,1,8,1,8,0,2,0,1
148,-1,11,3,300,1,3,7,7,1,1,9,1,8,1,1,0,2
149,1,2,2,60,9,9,9,8,3,3,1,2,4,2,1,2,-2
149,1,2,2,120,9,9,8,8,3,3,2,4,4,0,1,2,-1
149,1,2,2,180,9,9,9,8,3,3,3,5,4,-1,1,1,0
149,1,2,2,240,5,5,5,8,2,2,4,5,4,-1,1,0,1
149,1,2,2,300,0,0,9,9,3,2,5,5,4,-1,1,0,2
149,1,3,3,60,10,10,10,5,3,3,1,2,4,2,1,2,-2
149,1,3,3,120,9,8,9,8,0,1,3,2,4,2,2,0,-1
149,1,3,3,180,9,8,8,8,3,3,5,3,4,1,2,1,0
149,1,3,3,240,7,6,7,9,3,3,6,3,4,1,1,0,1
149,1,3,3,300,0,0,9,9,0,0,7,3,4,1,1,0,2
149,1,4,4,60,8,8,7,8,3,3,1,1,4,3,1,1,-2
149,1,4,4,120,8,8,8,7,1,2,2,2,4,2,1,1,-1
149,1,4,4,180,7,8,8,8,3,2,3,3,4,1,1,1,0
149,1,4,4,240,7,6,7,8,3,2,3,4,4,0,0,1,1
149,1,4,4,300,8,6,7,8,2,2,6,4,4,0,3,0,2
149,1,5,6,60,7,7,9,9,2,2,4,0,4,4,4,0,-2
149,1,5,6,120,3,3,10,10,1,1,4,0,4,4,0,0,-1
149,1,5,6,180,0,0,10,10,0,0,8,0,4,4,4,0,0
149,1,5,6,240,0,0,10,10,0,0,9,0,4,4,1,0,1
149,1,5,6,300,0,0,10,10,0,0,10,0,4,4,1,0,2
149,1,6,10,60,0,0,10,10,0,0,4,0,2,2,4,0,-2
149,1,6,10,120,0,0,10,10,0,0,4,1,2,1,0,1,-1
149,1,6,10,180,10,10,8,9,4,3,4,2,2,0,0,1,0
149,1,6,10,240,5,5,7,0,0,0,5,3,2,-1,1,1,1
149,1,6,10,300,5,5,0,0,0,0,5,5,2,-3,0,2,2
149,1,7,11,60,0,0,10,10,0,0,4,0,2,2,4,0,-2
149,1,7,11,120,0,0,10,10,0,0,6,0,2,2,2,0,-1
149,1,7,11,180,0,0,10,10,0,0,7,0,2,2,1,0,0
149,1,7,11,240,0,0,10,10,0,0,8,0,2,2,1,0,1
149,1,7,11,300,5,5,10,10,0,0,9,1,2,1,1,1,2
149,1,8,8,60,10,10,5,7,0,0,1,2,2,0,1,2,-2
149,1,8,8,120,5,8,8,8,0,0,3,2,2,0,2,0,-1
149,1,8,8,180,9,8,8,9,0,0,6,2,2,0,3,0,0
149,1,8,8,240,7,8,9,9,0,0,7,2,2,0,1,0,1
149,1,8,8,300,10,5,0,0,0,0,7,3,2,-1,0,1,2
149,1,9,7,60,9,7,9,9,0,0,4,0,2,2,4,0,-2
149,1,9,7,120,0,5,9,9,0,0,4,0,2,2,0,0,-1
149,1,9,7,180,0,5,9,9,2,2,6,0,2,2,2,0,0
149,1,9,7,240,10,7,8,8,0,0,7,2,2,0,1,2,1
149,1,9,7,300,10,7,0,0,0,0,7,3,2,-1,0,1,2
149,1,10,9,60,0,5,8,7,0,0,3,0,2,2,3,0,-2
149,1,10,9,120,10,8,5,6,0,1,4,1,2,1,1,1,-1
149,1,10,9,180,10,10,5,5,0,0,5,2,2,0,1,1,0
149,1,10,9,240,5,5,6,7,0,0,6,2,2,0,1,0,1
149,1,10,9,300,10,10,5,5,0,0,6,3,2,-1,0,1,2
149,1,11,1,60,0,5,10,10,0,0,4,0,2,2,4,0,-2
149,1,11,1,120,0,7,7,9,0,0,5,0,2,2,1,0,-1
149,1,11,1,180,0,5,10,10,0,0,5,0,2,2,0,0,0
149,1,11,1,240,9,8,9,9,0,0,7,1,2,1,2,1,1
149,1,11,1,300,0,5,10,10,0,0,8,2,2,0,1,1,2
150,-1,2,8,60,7,9,7,9,1,3,1,2,2,-1,1,2,-2
150,-1,2,8,120,8,9,5,9,1,3,1,3,2,-1,0,1,-1
150,-1,2,8,180,7,9,6,6,1,3,3,4,2,1,2,1,0
150,-1,2,8,240,6,9,10,9,1,3,4,4,2,2,1,0,1
150,-1,2,8,300,6,9,10,9,1,2,5,5,2,3,1,1,2
150,-1,3,11,60,5,9,7,9,0,2,1,0,4,-3,1,0,-2
150,-1,3,11,120,5,9,6,9,0,1,2,3,4,-2,1,3,-1
150,-1,3,11,180,4,9,7,9,0,1,3,4,4,-1,1,1,0
150,-1,3,11,240,4,9,10,9,0,1,4,4,4,0,1,0,1
150,-1,3,11,300,5,9,10,9,0,1,4,6,4,0,0,2,2
150,-1,4,1,60,4,9,7,9,0,1,2,0,4,-2,2,0,-2
150,-1,4,1,120,5,9,8,9,0,1,3,2,4,-1,1,2,-1
150,-1,4,1,180,4,9,10,9,0,1,4,2,4,0,1,0,0
150,-1,4,1,240,4,9,10,9,0,1,5,2,4,1,1,0,1
150,-1,4,1,300,5,9,10,9,0,1,5,5,4,1,0,3,2
150,-1,5,2,60,5,9,6,9,0,1,3,1,6,-3,3,1,-2
150,-1,5,2,120,5,9,7,9,0,1,5,1,6,-1,2,0,-1
150,-1,5,2,180,4,9,10,9,0,1,6,2,6,0,1,1,0
150,-1,5,2,240,4,9,10,9,0,1,7,2,6,1,1,0,1
150,-1,5,2,300,4,9,10,9,0,1,8,2,6,2,1,0,2
150,-1,6,3,60,6,9,7,9,0,1,1,1,6,-5,1,1,-2
150,-1,6,3,120,5,9,7,9,0,1,3,2,6,-3,2,1,-1
150,-1,6,3,180,5,9,8,9,0,1,5,2,6,-1,2,0,0
150,-1,6,3,240,4,9,10,9,0,1,6,3,6,0,1,1,1
150,-1,6,3,300,4,9,10,9,0,1,7,3,6,1,1,0,2
150,-1,7,6,60,5,9,6,10,0,1,2,2,8,-6,2,2,-2
150,-1,7,6,120,5,9,6,10,0,1,2,2,8,-6,0,0,-1
150,-1,7,6,180,4,9,6,10,0,1,4,2,8,-4,2,0,0
150,-1,7,6,240,5,9,5,10,1,1,5,4,8,-3,1,2,1
150,-1,7,6,300,4,9,3,10,1,1,5,5,8,-3,0,1,2
150,-1,8,7,60,5,9,6,10,0,1,4,0,8,-4,4,0,-2
150,-1,8,7,120,4,9,6,10,0,1,4,0,8,-4,0,0,-1
150,-1,8,7,180,4,9,7,10,0,1,6,0,8,-2,2,0,0
150,-1,8,7,240,4,9,7,10,0,1,7,0,8,-1,1,0,1
150,-1,8,7,300,4,9,10,9,-1,1,10,0,8,2,3,0,2
150,-1,9,10,60,4,9,6,10,0,1,3,0,8,-5,3,0,-2
150,-1,9,10,120,4,9,7,10,0,1,5,0,8,-3,2,0,-1
150,-1,9,10,180,4,9,7,9,0,1,6,1,8,-2,1,1,0
150,-1,9,10,240,4,9,7,10,0,1,7,1,8,-1,1,0,1
150,-1,9,10,300,4,9,10,10,-1,1,8,2,8,0,1,1,2
150,-1,10,9,60,4,9,6,10,0,1,3,0,8,-5,3,0,-2
150,-1,10,9,120,4,9,7,10,-1,1,5,0,8,-3,2,0,-1
150,-1,10,9,180,4,9,8,10,-1,1,7,0,8,-1,2,0,0
150,-1,10,9,240,4,9,10,10,-1,1,9,0,8,1,2,0,1
150,-1,10,9,300,4,9,10,9,-1,1,9,1,8,1,0,1,2
150,-1,11,4,60,4,9,4,10,1,1,1,1,10,-9,1,1,-2
150,-1,11,4,120,4,9,5,10,1,1,4,1,10,-6,3,0,-1
150,-1,11,4,180,4,9,5,10,1,1,5,2,10,-5,1,1,0
150,-1,11,4,240,4,9,5,10,1,1,6,2,10,-4,1,0,1
150,-1,11,4,300,4,9,1,10,0,1,8,2,10,-2,2,0,2
151,1,2,9,60,6,7,4,7,2,1,0,1,4,3,0,1,-2
151,1,2,9,120,6,7,3,7,2,1,1,3,4,1,1,2,-1
151,1,2,9,180,7,7,2,7,2,2,2,4,4,0,1,1,0
151,1,2,9,240,7,7,0,7,2,2,2,5,4,-1,0,1,1
151,1,2,9,300,7,7,0,7,2,2,2,8,4,-4,0,3,2
151,1,3,3,60,7,8,4,8,2,2,0,2,6,4,0,2,-2
151,1,3,3,120,7,8,2,8,2,2,0,4,6,2,0,2,-1
151,1,3,3,180,8,8,0,8,2,2,1,6,6,0,1,2,0
151,1,3,3,240,8,8,0,8,3,2,1,8,6,-2,0,2,1
151,1,3,3,300,8,8,0,8,3,2,1,9,6,-3,0,1,2
151,1,4,6,60,8,8,4,8,2,2,1,2,8,6,1,2,-2
151,1,4,6,120,8,9,4,9,3,2,2,2,8,6,1,0,-1
151,1,4,6,180,8,9,4,9,3,2,3,4,8,4,1,2,0
151,1,4,6,240,8,9,4,9,3,2,4,4,8,4,1,0,1
151,1,4,6,300,8,9,4,9,3,2,5,5,8,3,1,1,2
151,1,5,4,60,8,9,9,9,3,2,1,1,6,5,1,1,-2
151,1,5,4,120,8,9,4,9,3,2,3,2,6,4,2,1,-1
151,1,5,4,180,8,9,4,9,3,2,4,2,6,4,1,0,0
151,1,5,4,240,7,9,4,9,3,2,4,3,6,3,0,1,1
151,1,5,4,300,9,9,9,9,3,2,5,5,6,1,1,2,2
151,1,6,10,60,9,9,5,9,3,2,1,1,6,5,1,1,-2
151,1,6,10,120,9,9,5,9,3,2,2,3,6,3,1,2,-1
151,1,6,10,180,9,9,3,9,3,2,2,4,6,2,0,1,0
151,1,6,10,240,8,9,4,9,3,2,4,4,6,2,2,0,1
151,1,6,10,300,8,9,6,9,3,2,6,4,6,2,2,0,2
151,1,7,1,60,7,9,5,9,3,2,3,0,6,6,3,0,-2
151,1,7,1,120,8,9,6,9,3,2,5,0,6,6,2,0,-1
151,1,7,1,180,7,9,8,9,2,2,6,0,6,6,1,0,0
151,1,7,1,240,8,9,9,9,2,2,7,1,6,5,1,1,1
151,1,7,1,300,8,9,10,9,2,2,8,2,6,4,1,1,2
151,1,8,8,60,8,9,5,9,2,2,3,0,4,4,3,0,-2
151,1,8,8,120,8,9,5,9,2,2,4,1,4,3,1,1,-1
151,1,8,8,180,8,9,5,9,2,2,6,2,4,2,2,1,0
151,1,8,8,240,8,9,5,9,2,2,8,2,4,2,2,0,1
151,1,8,8,300,8,9,10,9,2,2,8,2,4,2,0,0,2
151,1,9,7,60,8,9,5,9,2,2,4,0,4,4,4,0,-2
151,1,9,7,120,8,9,6,9,2,2,5,0,4,4,1,0,-1
151,1,9,7,180,8,9,6,9,2,2,6,0,4,4,1,0,0
151,1,9,7,240,8,9,7,9,2,2,8,0,4,4,2,0,1
151,1,9,7,300,7,9,10,9,2,2,10,0,4,4,2,0,2
151,1,10,11,60,8,9,9,9,2,2,3,1,2,1,3,1,-2
151,1,10,11,120,9,9,4,9,3,2,4,2,2,0,1,1,-1
151,1,10,11,180,8,9,4,9,3,2,5,2,2,0,1,0,0
151,1,10,11,240,9,9,4,9,3,2,6,2,2,0,1,0,1
151,1,10,11,300,9,9,0,9,2,2,7,3,2,-1,1,1,2
151,1,11,2,60,9,9,9,9,3,2,4,0,4,4,4,0,-2
151,1,11,2,120,8,8,5,9,2,2,6,0,4,4,2,0,-1
151,1,11,2,180,8,9,7,9,2,2,7,1,4,3,1,1,0
151,1,11,2,240,8,9,7,9,2,2,8,1,4,3,1,0,1
151,1,11,2,300,7,9,10,9,2,2,9,1,4,3,1,0,2
152,-1,2,2,60,7,7,5,10,3,5,1,3,2,-1,1,3,-2
152,-1,2,2,120,6,6,5,10,2,3,1,4,2,-1,0,1,-1
152,-1,2,2,180,5,5,7,10,2,5,3,5,2,1,2,1,0
152,-1,2,2,240,5,5,7,10,0,5,3,6,2,1,0,1,1
152,-1,2,2,300,6,7,6,10,0,5,3,7,2,1,0,1,2
152,-1,3,7,60,6,6,5,10,2,5,1,3,4,-3,1,3,-2
152,-1,3,7,120,6,6,10,10,1,5,2,3,4,-2,1,0,-1
152,-1,3,7,180,6,5,6,10,0,5,2,4,4,-2,0,1,0
152,-1,3,7,240,5,5,8,10,1,5,4,5,4,0,2,1,1
152,-1,3,7,300,5,5,5,10,0,5,4,6,4,0,0,1,2
152,-1,4,4,60,6,7,5,10,0,5,0,2,4,-4,0,2,-2
152,-1,4,4,120,7,7,5,10,0,4,0,4,4,-4,0,2,-1
152,-1,4,4,180,6,6,6,10,0,5,1,5,4,-3,1,1,0
152,-1,4,4,240,5,7,3,10,0,5,1,6,4,-3,0,1,1
152,-1,4,4,300,7,8,4,10,0,4,1,8,4,-3,0,2,2
152,-1,5,1,60,5,5,5,5,0,0,1,2,4,-3,1,2,-2
152,-1,5,1,120,5,5,5,5,0,0,2,3,4,-2,1,1,-1
152,-1,5,1,180,7,7,7,6,0,5,2,4,4,-2,0,1,0
152,-1,5,1,240,6,6,6,5,0,0,4,4,4,0,2,0,1
152,-1,5,1,300,5,5,5,5,0,0,4,6,4,0,0,2,2
152,-1,6,8,60,5,5,5,5,0,0,1,2,6,-5,1,2,-2
152,-1,6,8,120,5,5,5,5,0,0,2,3,6,-4,1,1,-1
152,-1,6,8,180,5,5,6,5,0,2,4,3,6,-2,2,0,0
152,-1,6,8,240,5,5,5,5,0,0,4,4,6,-2,0,1,1
152,-1,6,8,300,5,5,5,5,0,0,5,5,6,-1,1,1,2
